"","pct","pollster","state","end_date","pollscore","party","methodology","sample_size"
"1818",35,"Ipsos","National",2023-03-20,-0.9,"REP","Probability Panel",4410
"1819",19,"Ipsos","National",2023-03-20,-0.9,"IND","Probability Panel",4410
"1820",43.5,"Emerson","Florida",2023-03-15,-1.1,"REP","IVR/Online Panel/Text-to-Web/Email",1153
"1821",50,"Rasmussen","Arizona",2023-03-14,-0.5,"REP","IVR/Online Panel",1001
"1822",45,"Quinnipiac","National",2023-03-13,-0.5,"REP","Live Phone",1635
"1823",50,"U. North Florida","Florida",2023-03-07,-0.6,"REP","Live Phone/Email",1452
"1824",38,"Emerson","New Hampshire",2023-03-05,-1.1,"REP","IVR/Online Panel/Text-to-Web",1025
"1825",45,"Cygnal","National",2023-02-27,-1.1,"REP","Online Panel/Text-to-Web",2424
"1826",45,"YouGov","National",2023-02-27,-1.1,"REP","Online Panel",1014
"1827",45,"YouGov","National",2023-02-27,-1.1,"REP","Online Panel",1014
"1828",38,"YouGov","National",2023-02-27,-1.1,"REP","Online Panel",1000
"1829",39,"Susquehanna","National",2023-02-26,-0.3,"REP","Live Phone",800
"1830",41,"Susquehanna","Pennsylvania",2023-02-26,-0.3,"REP","Live Phone",800
"1831",45.6,"Emerson","National",2023-02-25,-1.1,"REP","IVR/Online Panel",1060
"1832",44,"Echelon Insights","National",2023-02-23,-0.8,"REP","Online Panel",1023
"1833",45,"Roanoke College","Virginia",2023-02-21,-0.4,"REP","Live Phone/Online Panel",680
"1834",46,"Roanoke College","Virginia",2023-02-21,-0.4,"REP","Live Phone/Online Panel",590
"1835",27,"UC Berkeley","California",2023-02-20,-0.2,"REP","Email",7512
"1836",29,"UC Berkeley","California",2023-02-20,-0.2,"REP","Email",5149
"1837",46,"Quinnipiac","National",2023-02-14,-0.5,"REP","Live Phone",1429
"1838",42,"Ipsos","National",2023-02-13,-0.9,"REP","Probability Panel",944
"1839",39,"Ipsos","National",2023-02-13,-0.9,"REP","Probability Panel",914
"1840",40,"Ipsos","National",2023-02-13,-0.9,"REP","Probability Panel",1102
"1841",38,"Ipsos","National",2023-02-13,-0.9,"REP","Probability Panel",1103
"1842",42,"Rasmussen","National",2023-02-12,-0.5,"REP","IVR/Online Panel",900
"1843",45,"Rasmussen","National",2023-02-12,-0.5,"REP","IVR/Online Panel",900
"1844",37,"OH Predictive Insights / MBQF","Arizona",2023-02-09,-0.4,"REP","Online Panel",1000
"1845",41,"YouGov","National",2023-02-06,-1.1,"REP","Online Panel",1063
"1846",42,"OH Predictive Insights / MBQF","Nevada",2023-02-06,-0.4,"REP","Online Panel",800
"1847",48,"ABC/Washington Post","National",2023-02-01,-1.2,"REP","Live Phone",895
"1848",42,"Echelon Insights","National",2023-01-25,-0.8,"REP","Online Panel",1024
"1849",43.9,"Emerson","National",2023-01-21,-1.1,"REP","IVR/Online Panel",1015
"1850",43.9,"Cygnal","National",2023-01-20,-1.1,"REP","Online Panel/Text-to-Web",2529
"1851",39,"Marquette Law School","National",2023-01-20,-1.1,"REP","Probability Panel",1000
"1852",40,"Marquette Law School","National",2023-01-20,-1.1,"REP","Probability Panel",790
"1853",36,"YouGov","National",2023-01-17,-1.1,"REP","Online Panel",1500
"1854",42,"YouGov","National",2023-01-17,-1.1,"REP","Online Panel",1314
"1855",40,"YouGov","National",2023-01-16,-1.1,"REP","Online Panel",1028
"1856",38.3,"Blueprint Polling","Arizona",2023-01-08,-0.3,"REP","IVR/Text",618
"1857",41,"RMG Research","National",2023-01-05,-0.4,"REP","Online Panel",1000
"1858",45,"Data for Progress","National",2022-12-29,-1.2,"REP","Online Panel",1189
"1859",41,"YouGov","National",2022-12-19,-1.1,"REP","Online Panel",1041
"1860",44,"Echelon Insights","National",2022-12-14,-0.8,"REP","Online Panel",1021
"1861",42,"Echelon Insights","National",2022-12-14,-0.8,"REP","Online Panel",1021
"1862",39.5,"Suffolk","National",2022-12-11,-1,"REP","Live Phone",1000
"1863",35,"YouGov","National",2022-12-05,-1.1,"REP","Online Panel",1635
"1864",42,"YouGov","National",2022-12-05,-1.1,"REP","Online Panel",1204
"1865",43.1,"Emerson","Georgia",2022-11-30,-1.1,"REP","IVR/Online Panel/Text-to-Web",888
"1866",43,"U. Massachusetts - Lowell","Georgia",2022-11-28,-1,"REP","Online Panel",1300
"1867",34,"Marquette Law School","National",2022-11-22,-1.1,"REP","Probability Panel",1004
"1868",34,"Marquette Law School","National",2022-11-22,-1.1,"REP","Probability Panel",840
"1869",40.9,"Emerson","National",2022-11-19,-1.1,"REP","IVR/Online Panel",1380
"1870",45,"Echelon Insights","National",2022-11-19,-0.8,"REP","Online Panel",1036
"1871",45,"Echelon Insights","National",2022-11-19,-0.8,"REP","Online Panel",1036
